definatley 1.0
thu 1.0
november 0.07692307692307693
bmail 1.0
cgi 1.0
ctct 1.0
suede 1.0
empty 0.5
reproduce 0.8
fiance 1.0
roms 1.0
serious 0.8064516129032258
tip 0.9333333333333333
laugh 1.0
tix 1.0
fantasy 1.0
eurovision 1.0
wilshire 1.0
beaverton 1.0
informative 0.6470588235294118
chp 1.0
walker 0.5
sane 1.0
frustrate 0.8571428571428571
aside 0.8
gorgeous 1.0
ccds 1.0
olympic 1.0
walthamstow 1.0
cim 1.0
rope 1.0
hart 1.0
cis 0.75
unfulfil 1.0
representation 0.021739130434782608
tripod 1.0
muster 1.0
hrsk 1.0
provider 0.9545454545454546
postmaster 1.0
root 0.8125
motivate 0.18181818181818182
webster 0.5
olson 1.0
hard 0.68
projection 0.16666666666666666
multiply 0.6666666666666666
multiplayer 1.0
effectiveness 1.0
roof 0.75
raffle 1.0
multiple 0.3484848484848485
beckham 1.0
uzheb 1.0
hapkido 1.0
dolby 1.0
room 0.32653061224489793
akron 1.0
better 0.7809523809523811
zippergeat 1.0
permit 0.6666666666666666
cancer 1.0
foolproof 1.0
romance 0.16
fountain 1.0
pile 1.0
catalog 0.8571428571428571
nlpeople 1.0
tonya 1.0
pill 1.0
hrun 1.0
sase 1.0
block 0.8
hate 0.7777777777777777
promotional 1.0
flow 0.46153846153846156
order 0.9047619047619048
forfree 1.0
buckley 1.0
synamic 1.0
propose 0.18367346938775508
sweepstake 1.0
computerization 1.0
phobia 1.0
reform 0.5
sydney 1.0
fvslbtiljgikcohvcisewium 1.0
anal 1.0
presses 1.0
cmg 1.0
women 0.625
pink 1.0
woman 0.6666666666666666
pine 1.0
save 0.9944134078212291
cms 1.0
autoresponder 1.0
protection 0.9473684210526315
cmt 0.5
mandatory 1.0
traceit 1.0
frankly 1.0
ton 0.4444444444444444
goto 1.0
tom 0.375
top 0.9222222222222223
too 0.79
honesty 1.0
tor 0.058823529411764705
surname 0.6666666666666666
kirky 1.0
fraternity 1.0
tot 1.0
tos 1.0
bulnet 1.0
sdrack 1.0
tow 1.0
toy 0.9
energetic 0.5
avail 0.3333333333333333
cnn 0.5
famous 0.41666666666666663
bornheim 1.0
question 0.4496402877697842
americannet 1.0
kahimoe 1.0
asian 0.3103448275862069
spirit 0.75
wishing 1.0
kristen 1.0
picture 0.7272727272727273
webentrepreneur 1.0
trusts 1.0
fundraise 1.0
disable 1.0
tps 1.0
regard 0.4117647058823529
goss 1.0
cod 1.0
rose 0.5
kenmore 1.0
thousand 0.9855072463768116
rosa 1.0
com 0.8370607028753994
con 0.6666666666666666
cop 1.0
bruise 1.0
smyrna 1.0
destefano 1.0
coral 1.0
academic 0.024390243902439025
leicester 1.0
representative 0.6153846153846154
sneaky 1.0
cpm 1.0
appartment 1.0
incure 1.0
including 0.5
introducing 1.0
pardon 0.9
cpu 1.0
tri 1.0
plenty 0.6666666666666666
heciosaaphohggataqaipiosetjdgbiog 1.0
christmas 0.967741935483871
peddle 1.0
mrbrwne 1.0
chappie 1.0
obligation 1.0
bandits 1.0
violation 0.4
try 0.9144385026737968
metabolism 1.0
chicken 0.3333333333333333
tsb 1.0
skovlund 1.0
mailman 1.0
scenery 1.0
bloat 1.0
laura 0.125
effective 0.8666666666666667
times 1.0
tsr 1.0
debtor 1.0
muscle 1.0
levelquot 1.0
jelly 1.0
direction 0.7021276595744681
webmaster 1.0
ntly 1.0
byvpmscppdbolchxyklczc 1.0
bachelor 0.4
totals 1.0
cry 0.5
annette 1.0
merchantability 1.0
stable 0.6923076923076923
ghpian 1.0
respond 0.7291666666666666
sketch 0.2
splits 1.0
tue 1.0
cst 0.6000000000000001
japan 0.016666666666666666
concert 0.7142857142857142
tun 0.125
pitt 0.3333333333333333
uncertain 0.5
concern 0.25
cta 1.0
beautiful 0.8648648648648649
worked 1.0
stats 1.0
refrain 0.5
sponsors 1.0
state 0.6643109540636042
worker 0.6666666666666666
element 0.27586206896551724
foreplay 1.0
picks 1.0
ival 1.0
opposite 0.15384615384615385
tvs 1.0
offering 1.0
cum 0.8571428571428571
popscus 1.0
groceries 1.0
archery 1.0
cup 1.0
cut 0.888888888888889
probably 0.6818181818181819
jurisdiction 1.0
battery 1.0
harass 1.0
two 0.516728624535316
moment 0.945945945945946
warmly 1.0
remediation 1.0
logica 0.5
attack 1.0
humour 1.0
sportstime 1.0
cutout 1.0
attach 0.6666666666666666
distribute 0.5277777777777778
kitchen 1.0
shout 1.0
bewoner 1.0
creation 0.42857142857142855
participate 0.8924050632911392
ingredient 0.5
workat 1.0
forbidden 1.0
librarian 0.5
replaced 1.0
lottery 1.0
teal 1.0
reporter 0.8
team 0.9032258064516129
services 1.0
ivcs 1.0
marketing 1.0
txt 0.9333333333333333
marvin 1.0
filling 1.0
torture 1.0
watch 0.9491525423728814
speech 0.014218009478672987
formulum 1.0
thing 0.801418439716312
cabinet 1.0
thigh 1.0
manny 1.0
calsvxtn 1.0
anne 0.045454545454545456
mrbubb 1.0
telecommunication 0.16666666666666666
participant 0.19480519480519481
preclean 1.0
domestic 0.42857142857142855
swashbuckle 1.0
kevin 0.9090909090909092
newwave 1.0
paying 1.0
workin 0.5
shoot 1.0
budget 0.6923076923076923
tech 0.9230769230769231
actual 0.7391304347826086
eastern 0.1875
ultimate 0.7916666666666666
gizmo 1.0
widely 0.3333333333333333
prosecute 1.0
tzo 1.0
easiest 0.9444444444444444
jfcvyqamhtzccpyjvtahr 1.0
proshop 1.0
shops 1.0
assume 0.6632653061224489
xqrq 1.0
memory 0.7037037037037037
asium 0.06666666666666667
scientist 0.07692307692307693
concept 0.44230769230769235
prgram 1.0
house 0.6190476190476191
disaster 0.6666666666666666
replying 1.0
hudval 1.0
anon 0.9
hours 1.0
newclean 1.0
start 0.9352112676056339
shore 0.5
stars 1.0
teen 1.0
earliest 0.3333333333333333
lifestyle 0.5
bypass 1.0
hzrfilvcyhuejxkyprjsgjkehnofo 1.0
jillbob 1.0
disney 1.0
recipient 0.9473684210526315
anow 1.0
short 0.5466666666666667
illuminated 1.0
commonwealth 0.5
blemish 1.0
sirus 1.0
finance 0.9473684210526315
inundate 0.5
capitalradio 1.0
windward 1.0
funnel 1.0
freead 1.0
imagined 1.0
required 0.75
allesklar 1.0
karate 1.0
golden 0.9411764705882353
efiler 1.0
specifically 0.4
enter 0.9054054054054055
attain 0.6000000000000001
savings 1.0
gallery 1.0
restoration 0.5
forthnet 0.5
emailonly 1.0
priority 0.7000000000000001
respectfully 1.0
coast 0.6666666666666666
lifenet 1.0
arianna 1.0
comnet 1.0
mrbryguy 1.0
bright 1.0
austronaut 1.0
unknown 0.75
anti 0.6000000000000001
harrase 1.0
frivolous 0.6666666666666666
wizvax 1.0
glendale 1.0
assure 0.9
consult 0.125
planner 1.0
tein 1.0
undervalue 1.0
survive 0.8181818181818182
capacitor 1.0
conceptual 0.0625
pipeline 1.0
comission 1.0
barely 1.0
ebicom 1.0
randomly 1.0
rareearth 1.0
nonpayment 1.0
endorsement 1.0
newsgroups 1.0
compact 1.0
dad 0.8
friendly 0.9166666666666666
tell 0.8539325842696629
outlay 1.0
hypermart 1.0
daj 1.0
italic 1.0
dan 0.030303030303030304
frontpage 1.0
worldentre 1.0
shows 1.0
italia 1.0
shown 1.0
uce 1.0
richtext 1.0
speeds 1.0
tele 1.0
day 0.9204081632653062
unethical 1.0
sngqwksbpdcnefkbgu 1.0
raising 1.0
parttime 0.9
dba 1.0
island 0.36363636363636365
foreverweb 1.0
anus 1.0
dbe 0.5
uct 1.0
format 0.35789473684210527
domina 1.0
monica 1.0
water 1.0
anuj 1.0
formal 0.023255813953488372
flamer 1.0
horoscope 1.0
instructor 0.2
countless 0.9
salesman 0.8
lyacclasqlczzqbhhvkcpc 1.0
entertain 0.8
tent 0.5
logistics 1.0
simplenet 1.0
unexpect 1.0
ueimnutwwrdyhwfrpbtadyhimbiiwmjjjqmqiaqrkyiyokuabfadtibezfnksgqgyjpwbc 1.0
exceedingly 1.0
equitable 1.0
nicest 1.0
exotic 0.5
mcgill 0.16666666666666666
psychic 1.0
introduction 0.125
aguaranteed 1.0
subscribe 0.5925925925925926
built 1.0
therapy 1.0
lecturer 0.05263157894736842
heavily 0.5
catskill 1.0
diamond 1.0
third 0.44897959183673464
confession 0.5
build 0.7232142857142857
further 0.38620689655172413
powerhouse 1.0
stack 0.5
electronics 1.0
dec 0.47368421052631576
underline 0.5
dee 0.5
del 0.14285714285714285
dep 0.6666666666666666
hardcopy 0.0625
der 0.02631578947368421
des 1.0
botanical 1.0
preacher 1.0
barefootweb 1.0
announcement 0.3584905660377358
wellknown 0.3333333333333333
fined 1.0
oneill 1.0
carefully 0.84
going 1.0
shock 0.9285714285714285
proirity 1.0
buyer 1.0
iilli 1.0
dfw 1.0
househould 1.0
freeweek 1.0
attitude 0.3571428571428571
average 0.8
treatment 0.2857142857142857
compare 0.5
arkesinus 1.0
resell 1.0
investments 1.0
journal 0.21875
grasp 1.0
unlike 0.7692307692307693
tvsr 1.0
wednesday 0.3333333333333333
hotel 0.2558139534883721
term 0.15384615384615385
override 0.8333333333333333
acquisition 0.05555555555555555
celebs 1.0
brad 1.0
business 0.9854132901134521
advent 1.0
propertycapital 1.0
staff 0.75
ikgbdwfqffxggkargapwus 1.0
right 0.8164251207729468
possible 0.3571428571428571
stage 0.46153846153846156
grumble 1.0
complicated 1.0
borrow 0.75
maximum 0.05263157894736842
under 0.7547169811320755
hgamde 1.0
did 0.9523809523809523
spotlight 1.0
quarter 0.6666666666666666
die 0.19230769230769232
uncook 1.0
tetrinet 1.0
mrbs 1.0
deliverable 1.0
dim 0.3333333333333333
cybersex 1.0
touchtone 1.0
latex 0.05555555555555555
later 0.6627906976744186
passport 1.0
ejka 1.0
calcuate 1.0
tvchannel 1.0
nonsmoker 1.0
highway 0.9230769230769231
amazingly 1.0
possibly 0.4117647058823529
impair 0.5
parcel 0.6666666666666666
test 0.75
finally 0.8596491228070176
enforcement 0.75
thereafter 1.0
louisiana 1.0
brown 0.611111111111111
publicly 0.6000000000000001
djs 1.0
staticfree 1.0
toughest 1.0
acceptance 0.09433962264150943
fasttrac 1.0
northcoastcoffee 1.0
final 0.23809523809523808
paradise 1.0
expiration 1.0
nude 1.0
whispering 1.0
occasion 0.8333333333333333
bacs 1.0
dkg 1.0
loan 0.9272727272727272
virtual 0.8983050847457628
dki 1.0
back 0.9015544041450777
anythe 0.6666666666666666
mach 1.0
states 1.0
pound 0.9166666666666666
load 0.8666666666666667
houston 1.0
ignore 0.6829268292682927
company 0.9585253456221198
billions 1.0
ineternet 1.0
relax 0.972972972972973
relay 1.0
tommy 1.0
length 0.04838709677419355
bournemouth 1.0
advert 1.0
babe 1.0
grand 0.9285714285714285
schedule 0.23529411764705882
londoner 1.0
dma 1.0
dmc 1.0
grant 0.6000000000000001
netsvoice 1.0
babs 1.0
newsletter 0.8723404255319148
qualified 1.0
lunch 0.15714285714285714
bureaus 1.0
construct 0.1111111111111111
cosigners 1.0
attempt 0.28125
thick 0.5
dmx 1.0
dartmouth 0.5
loca 1.0
balance 0.6875
revealed 1.0
lock 1.0
text 0.24561403508771928
pitch 0.4
latin 0.03333333333333333
blackburn 0.5
riceland 1.0
muzzel 1.0
bladerunner 1.0
made 0.8461538461538463
electrical 1.0
wheelieland 1.0
being 0.42857142857142855
palme 1.0
brew 1.0
texa 0.13953488372093023
warner 1.0
menace 1.0
ingallinellum 1.0
contents 0.3157894736842105
qualifier 1.0
invalid 1.0
ups 1.0
dererstedeutsche 1.0
doc 0.4
interval 1.0
doe 0.44
status 0.20689655172413793
nobility 1.0
don 0.9642857142857142
dot 0.3333333333333333
stamp 0.7894736842105263
dos 0.4
autoexposure 1.0
dow 1.0
postcards 1.0
government 0.8372093023255813
known 1.0
stream 1.0
joshua 0.2
brit 0.375
nuko 1.0
nurse 0.75
accumulate 1.0
pristine 1.0
coalition 1.0
crime 0.8888888888888888
recompletion 1.0
stand 0.5882352941176471
surround 0.5454545454545454
propertytax 1.0
knows 1.0
webnophobia 1.0
forward 0.5142857142857142
ondweb 1.0
speedracer 1.0
url 0.2753623188405797
ourself 1.0
capitalfm 1.0
skinlaser 1.0
thier 1.0
comparable 0.6000000000000001
discreet 1.0
incest 1.0
usa 0.20465116279069767
mbuggy 1.0
valuecom 1.0
mail 0.8674812030075187
usb 1.0
subject 0.5990566037735848
usd 0.5744680851063829
edward 0.4
main 0.3857142857142857
networking 1.0
usl 1.0
arrangement 0.15384615384615385
revenue 0.9166666666666666
strip 1.0
monopoly 1.0
ust 1.0
bilingual 0.05555555555555555
anzwer 1.0
credit 0.9427710843373495
intensive 0.3333333333333333
alter 0.9411764705882353
combine 0.6086956521739131
likes 1.0
fraudulent 1.0
waste 0.9230769230769231
bulletproof 1.0
brook 0.125
cheerfully 1.0
arlanda 1.0
drs 1.0
sevice 1.0
utd 1.0
establishment 0.25
dry 0.3333333333333333
includes 1.0
undesirable 0.6000000000000001
originate 0.8333333333333333
zgmnlggyptyiazhsgijdbuknajtinpgzggy 1.0
mrin 1.0
bumper 1.0
gordita 1.0
prerecruit 1.0
dss 1.0
afrus 1.0
ball 0.375
uncommon 1.0
keychain 1.0
smoking 1.0
manic 1.0
included 1.0
lifechange 1.0
categorize 0.3333333333333333
chassistype 1.0
gregory 0.3333333333333333
hardcore 1.0
ndml 1.0
dianastamp 1.0
thread 0.25
rapidly 0.42857142857142855
outdoor 0.3333333333333333
monterey 0.5
due 0.2795698924731183
conform 0.5
bake 1.0
dui 1.0
peaberry 1.0
threat 0.3333333333333333
wasus 1.0
telefax 0.5
properties 1.0
duo 1.0
curl 1.0
inform 0.625
dus 0.058823529411764705
commit 0.5714285714285714
cure 0.6666666666666666
bullshit 1.0
trees 1.0
garfield 1.0
bank 0.8244274809160305
dvd 1.0
fastfacts 1.0
meaning 0.14285714285714285
bang 1.0
divulge 1.0
drawing 0.5
dependant 1.0
banc 1.0
band 1.0
orbit 0.5
released 1.0
boxes 1.0
edele 1.0
august 0.0136986301369863
unsatisfy 1.0
mall 1.0
jbabb 1.0
execute 1.0
qkbleddurctwiivzejehqbzacukt 1.0
benefit 0.8636363636363636
malt 1.0
labor 1.0
highest 0.4
microcap 1.0
unique 0.861111111111111
nessnet 1.0
regester 1.0
roundup 1.0
male 0.3214285714285714
dwt 1.0
shelter 1.0
examine 0.13043478260869565
ernst 0.25
examiner 1.0
scan 0.3333333333333333
scam 1.0
industry 0.8974358974358974
cute 1.0
long 0.6666666666666666
remember 0.9491525423728814
obviouslyprogressive 1.0
profane 1.0
bizman 1.0
relationship 0.17857142857142855
cutt 1.0
controller 1.0
bother 0.42857142857142855
star 0.9375
childhood 0.3333333333333333
wolf 1.0
isbrought 1.0
sexxxybody 1.0
many 0.7353760445682451
gordon 0.3333333333333333
entrepreneur 1.0
stay 0.7333333333333333
releases 1.0
dedicate 0.42857142857142855
extensive 0.4545454545454546
residential 0.5
krogman 1.0
inspire 0.4
progress 0.52
seeks 1.0
devote 0.36
seller 0.8888888888888888
iffy 1.0
treat 0.6216216216216217
agent 0.6060606060606061
entrant 1.0
starving 1.0
woodland 1.0
busness 1.0
aframerus 1.0
rapid 0.8
numbers 1.0
seven 1.0
arena 1.0
nominate 1.0
darker 1.0
dynasty 1.0
wood 0.5
surprise 0.71875
verion 1.0
removelist 1.0
wont 1.0
modification 0.25
coprocessor 1.0
scar 1.0
serversunlimit 1.0
purchasers 1.0
webrats 1.0
childen 1.0
ilead 1.0
knock 0.8571428571428571
twix 1.0
needed 1.0
mass 0.8333333333333333
lord 0.8571428571428571
revoke 1.0
speed 0.9750000000000001
auction 1.0
apple 0.4
admit 0.3333333333333333
common 0.3488372093023256
interest 0.4943820224719101
mrbtrader 1.0
bath 0.3333333333333333
mask 1.0
untraceable 1.0
winning 1.0
apply 0.21904761904761907
mart 1.0
politician 0.5
mary 0.5833333333333333
stimulean 1.0
bass 1.0
adrive 1.0
marc 0.25
yields 1.0
glastonbury 1.0
formula 0.8333333333333333
step 0.9470198675496688
cyberinch 1.0
mark 0.12195121951219513
base 0.41891891891891897
aespecially 1.0
maus 0.2
trend 0.6153846153846154
repeaty 1.0
mechanic 0.5
quincy 0.5
loss 0.4634146341463415
incentive 1.0
relate 0.18627450980392157
lost 0.8571428571428571
hastle 1.0
stealth 1.0
bodily 1.0
repayment 1.0
longshot 1.0
literallty 1.0
biology 0.2
work 0.7457627118644068
dizzy 1.0
lose 0.9
exceptional 0.5
matt 1.0
michele 1.0
playoff 1.0
pentium 1.0
tattoo 1.0
sportsfans 1.0
priceless 1.0
nasdaq 1.0
convince 0.8823529411764706
mate 0.3333333333333333
denni 0.25
registration 0.13372093023255813
math 0.875
terminate 1.0
word 0.2026578073089701
love 0.9019607843137255
extension 0.42857142857142855
internetwork 1.0
eac 1.0
architect 1.0
secret 0.98989898989899
foundation 0.23809523809523808
boldest 1.0
unlist 1.0
across 0.4883720930232558
unwise 1.0
eal 1.0
mysteriously 1.0
mortgage 1.0
identity 0.47619047619047616
ear 0.25
woul 1.0
verify 0.9411764705882353
eat 0.75
inaugurate 1.0
europe 0.30000000000000004
arlene 1.0
reward 0.9166666666666666
loud 0.75
catchy 1.0
vcr 1.0
loui 0.5
vcs 1.0
indstate 1.0
consolidation 1.0
gathering 0.3333333333333333
opinion 0.45
hotly 1.0
juicy 1.0
listfeel 1.0
escort 1.0
fingertip 1.0
existence 0.42857142857142855
maze 1.0
eco 1.0
basketball 1.0
html 0.38323353293413176
notrequire 1.0
spell 0.07692307692307693
woodlawn 1.0
cavity 1.0
revision 0.5
lathrop 1.0
edo 1.0
edt 1.0
recruit 1.0
provision 0.5
edu 0.03214285714285714
thrust 1.0
ellbee 1.0
commence 1.0
woyw 1.0
tickets 1.0
scientific 0.12903225806451613
congratulations 1.0
insure 1.0
platform 0.16666666666666666
vga 1.0
jackson 1.0
retina 1.0
spend 0.918918918918919
yurself 1.0
parameter 0.07142857142857142
marketonline 1.0
ekel 1.0
brochures 1.0
madkevin 1.0
grave 0.5
advantage 0.8846153846153846
stephen 0.1
tomer 1.0
instead 0.7027027027027027
frederick 0.5
anticipate 0.8
celuus 1.0
ernie 1.0
downpayment 1.0
nlbnckezieoiagogocjflkhffzknemdhhnquvmrppzh 1.0
exception 0.3333333333333333
eohbg 1.0
egg 1.0
jenan 1.0
awful 1.0
yeah 1.0
ego 1.0
branch 0.16666666666666666
handy 1.0
initally 1.0
via 0.5882352941176471
pierre 0.1
vic 1.0
stpt 1.0
unsubscribe 1.0
visual 0.2
neat 1.0
empire 1.0
near 0.6521739130434783
easyto 0.8
vip 1.0
extortion 1.0
shortest 1.0
instruct 1.0
shannon 1.0
viz 0.5
earnmoney 1.0
proportional 0.5
economy 0.7000000000000001
agykd 1.0
packet 0.625
ailment 1.0
community 0.225
version 0.5121951219512195
dealership 1.0
cocoa 1.0
interdisciplinary 0.058823529411764705
stop 0.7162162162162162
sspregister 1.0
homemaker 1.0
chaska 1.0
notch 1.0
vista 1.0
erform 1.0
appropriate 0.15151515151515152
hwealth 1.0
boston 0.16666666666666666
interflora 1.0
abijggccndoqggwgwayikkpzgaq 1.0
least 0.7205882352941176
immediately 0.8888888888888888
mazimize 1.0
nomade 1.0
strs 1.0
submarine 1.0
hkkyaffnenhfuuecyfvdaazicmabgiw 1.0
naughty 1.0
stump 1.0
musician 1.0
computers 0.5
mailings 1.0
learn 0.5
coronado 1.0
soundblaster 1.0
logical 0.058823529411764705
raquel 1.0
newer 1.0
ridiculous 1.0
intrusion 1.0
zambete 1.0
pmail 1.0
netware 1.0
lease 1.0
instructions 0.8666666666666667
orfer 1.0
notes 0.6666666666666666
penpals 1.0
evidence 0.017241379310344827
sprint 1.0
official 0.2
ohio 0.3076923076923077
stun 1.0
noneducate 1.0
qjwpeeqqiwaobt 1.0
vme 1.0
spring 0.6666666666666666
shack 1.0
coporation 1.0
assessment 0.13043478260869565
leave 0.6770833333333333
cottage 1.0
florist 1.0
need 0.7995110024449877
hiwghus 1.0
often 0.34375
webventure 1.0
users 1.0
kindly 0.3333333333333333
canada 0.22093023255813954
guideline 0.53125
ema 1.0
loose 1.0
http 0.6388508891928865
vnp 1.0
indexe 1.0
alignment 0.2
hardly 0.15384615384615385
locator 1.0
useful 0.41379310344827586
iwww 1.0
emi 1.0
hummer 1.0
private 0.8717948717948718
complained 1.0
ems 1.0
moine 1.0
desperately 1.0
gates 1.0
vol 0.546875
strand 0.25
accomplish 0.6666666666666666
deathly 1.0
engine 0.9302325581395349
emaus 1.0
netlang 1.0
whatso 1.0
end 0.6041666666666666
scus 1.0
lines 1.0
forty 1.0
eng 0.3333333333333333
mrbruce 1.0
env 1.0
foxinteractive 1.0
happend 1.0
special 0.727699530516432
forum 0.38888888888888884
vpm 1.0
environment 0.07142857142857142
figurative 0.75
progressive 0.3333333333333333
joker 1.0
skinner 1.0
slightly 0.3333333333333333
education 0.2708333333333333
investors 1.0
qggyirghkskxosepmupkujexoraqgaaaaaaaaaaaaaaaachbaeaacyalaaaaaagaz 1.0
mccormick 0.5
responding 1.0
celeron 1.0
collins 1.0
explode 1.0
herman 0.2
brave 1.0
narrow 0.3333333333333333
lingu 1.0
passively 0.5
digitize 0.5
shape 0.125
mation 1.0
rerelease 1.0
xpmflags 1.0
programmer 0.5
specify 0.47368421052631576
forth 0.11764705882352941
compose 1.0
pertinent 1.0
selfadress 1.0
columbium 0.375
hollander 1.0
seclabs 1.0
shoppe 1.0
hadley 1.0
wallstreet 1.0
valid 0.6666666666666666
ambraresource 1.0
nothe 1.0
vsp 1.0
asked 1.0
rights 0.7674418604651163
share 0.648936170212766
thoroughly 1.0
television 0.9090909090909092
chairman 0.3333333333333333
everytime 1.0
sharp 1.0
hatchet 1.0
ofthe 1.0
wellbee 1.0
utopium 0.5
esq 1.0
kvasir 1.0
cent 1.0
est 0.47368421052631576
spice 1.0
screen 0.7037037037037037
webpick 1.0
trial 0.90625
duplicatable 1.0
finest 1.0
etc 0.5473684210526316
webrider 1.0
links 1.0
cqefhjpwodsasbnoqcwabwwts 1.0
victorian 1.0
apic 1.0
below 0.765625
thebank 1.0
estate 1.0
shall 0.3913043478260869
woody 0.5
royaltee 1.0
amino 1.0
yell 1.0
racer 1.0
vacaville 1.0
activate 1.0
individually 0.6666666666666666
nonvalid 1.0
joseph 0.047619047619047616
graciously 1.0
amusement 1.0
shame 0.6666666666666666
vwc 1.0
financial 0.9880239520958084
dreams 1.0
trick 1.0
prudential 1.0
republica 1.0
eve 1.0
chose 0.5
shana 1.0
flick 1.0
photocopy 0.3333333333333333
stratosphere 1.0
moneyhelp 1.0
rates 1.0
relieve 1.0
mercede 1.0
znqtbxgeqkardzfbdd 1.0
multimedium 0.125
requirement 0.325
transport 1.0
pencil 1.0
ratex 1.0
caller 1.0
martin 0.21739130434782608
appetite 1.0
strategy 0.42857142857142855
nyhyzfmvsscgm 1.0
teaser 1.0
maintain 0.7037037037037037
couch 1.0
rabit 1.0
lettersize 1.0
expertise 0.25
mbox 1.0
fairfield 1.0
skills 1.0
companies 1.0
exe 1.0
differently 0.6666666666666666
nerd 1.0
exp 1.0
ziyuuhw 1.0
ext 0.7083333333333333
encompass 0.4
lovemenow 1.0
remain 0.4583333333333333
pkwy 1.0
countries 1.0
eye 0.8333333333333334
envelope 0.9871794871794871
marcap 1.0
deposit 1.0
springfield 1.0
continent 0.8333333333333333
upfront 1.0
sontag 1.0
wmaorguzaazhzloyhmirlajxeacefbgb 1.0
ukukgroup 1.0
another 0.676923076923077
simultaneous 0.6666666666666666
guarantee 0.9645390070921985
enemy 1.0
vibes 1.0
default 0.5
ipcug 1.0
tropic 1.0
beverage 1.0
multitrillion 1.0
insane 1.0
backbone 1.0
domeniu 1.0
nonsurgical 1.0
horror 1.0
alternatively 0.25
matsmutnvl 1.0
bandwidth 1.0
gram 0.6666666666666666
black 0.6000000000000001
rousseau 1.0
fortunate 1.0
consensus 0.2
shaffer 1.0
classic 0.3333333333333333
sheryl 1.0
describe 0.3170731707317073
grab 0.875
wealthy 1.0
presently 1.0
florida 1.0
foam 1.0
administration 0.875
remains 0.16666666666666666
incorporate 0.4375
microsoft 0.5
recapture 1.0
operator 0.625
nedlloyd 1.0
white 0.16666666666666666
neve 1.0
thailand 0.125
unattractive 0.6000000000000001
huge 0.9444444444444444
hilton 1.0
upmost 1.0
geographically 0.5
titanictesco 1.0
tesco 1.0
clothe 1.0
hugh 1.0
termination 1.0
superb 1.0
might 0.5
duplicate 0.9500000000000001
museum 0.5
leads 1.0
installment 1.0
fields 1.0
cousins 1.0
next 0.8823529411764706
rebirthday 1.0
equitybuilder 1.0
submit 0.2840909090909091
occupy 0.3333333333333333
import 1.0
bguide 1.0
olypen 1.0
originator 0.8888888888888888
summit 0.5
conclusion 0.2692307692307693
button 0.9545454545454546
trademart 1.0
central 0.045454545454545456
impose 0.6000000000000001
backyard 1.0
trademark 1.0
factor 0.21428571428571427
news 0.8833333333333333
greek 0.1
green 0.6923076923076923
race 0.875
madrileno 1.0
effectively 0.9
was 0.8571428571428571
war 0.36363636363636365
sculpture 1.0
sensation 1.0
hocwwosnkpelraaali 1.0
fostralia 1.0
israel 0.125
african 0.16666666666666666
bulkers 1.0
nondeliverable 1.0
window 0.9508196721311476
play 0.7313432835820896
voodoo 1.0
fab 1.0
pleasen 1.0
quickly 0.9333333333333333
fad 1.0
evander 1.0
conitine 1.0
taxes 1.0
reqevent 1.0
decide 0.9117647058823529
classmate 1.0
fan 0.8333333333333333
far 0.5555555555555556
faq 1.0
fat 1.0
embed 0.3333333333333333
fax 0.5010799136069115
plan 0.788135593220339
sdhl 1.0
lovestation 1.0
esoteric 1.0
double 0.2894736842105263
